178240152799779678,9/13/2111,44643,866132
53482,3/15/2117,37707,220777
79595436636820403215,1/7/2102,63027,146924
6152840179397477,6/2/2082,81339,237935
76266267085691679,6/27/2097,98589,585501
238028099299196,1/17/2084,81614,846621
488194267,6/7/2021,52733,401934
4155972692564871116,4/20/2025,76899,494044
808632625,4/8/2098,82893,855923
6971758393204614,6/13/2074,75516,185915
96810984874307,10/23/2071,65751,037141
1111421899918522,1/7/2094,31890,694301
686459659,3/27/2080,83041,573447
338581781751635648,9/26/2055,56449,398057
72392245597792698,5/9/2089,24332,137794
17898209077233,5/22/2053,77065,336818
031085035627,11/15/2095,11528,358495
12920949101,3/19/2085,50179,383319
3175569,4/30/2034,12980,951756
503151135197,5/3/2026,39120,238994
11525338338686481986,4/1/2037,64821,100359
544430728817095,8/20/2049,41071,804494
92964563512937459,1/22/2020,95414,578734
609934,9/22/2078,59015,487158
06220639755,1/13/2050,16499,961460
70585361,12/14/2095,01021,457896
45845929649269,3/9/2034,68658,008260
2931821897104553297,5/1/2026,37335,488814
08940035790,12/30/2096,91170,167178
6742091,6/29/2083,94748,208949
830786290387726,9/26/2094,20991,689617
49593629575249773,12/5/2060,52256,381277
773284,9/23/2027,95885,415385
237155,2/20/2112,66327,909741
621919998,12/26/2107,06418,034762
50886013303926,11/7/2115,80446,668439
79060,10/11/2105,67798,404237
40898513747026855,2/13/2071,03657,083664
092772729687,9/14/2070,53901,879928
8049946981119657290,7/29/2058,33580,760838
8660418147022233804,5/3/2097,34989,122609
962127234745484706,12/29/2018,84663,089586
24513828336315835127,11/12/2033,94004,465584
7080422210853248990,9/18/2026,33805,060049
287441755,11/5/2068,11560,960388
77851089237202,9/24/2106,86409,226297
27400936821,2/15/2088,00822,807225
974942,2/17/2029,16547,987858
870867207311,9/16/2077,37351,351757
374548039245,6/11/2111,44804,641584
6067892824945963894,5/5/2082,63356,651658
397226852792859,12/17/2103,95586,773351
8889331,9/20/2090,97007,681901
9097869391,10/21/2032,38051,108248
837801193522563614,11/28/2086,47523,541372
70302,1/10/2108,57992,392563
718132464326,6/30/2108,25004,297429
1703102355371307552,11/22/2078,06181,997277
58475232,9/17/2106,35811,378892
73530021562671286,1/16/2042,32112,358518
20070720702152014,6/14/2069,84292,300489
30860299375475,2/25/2052,23369,145033
433896739029360,5/14/2108,45193,030679
1743068424009126258,6/23/2038,41923,920202
9531339142838801,1/11/2063,17828,808117
930872572613,5/15/2068,58204,004632
27382746140232726370,5/22/2097,58123,954698
18223,12/20/2091,59248,861719
90642,7/29/2032,05824,795581
051078196097410889,7/11/2098,71415,443153
53224607056379266076,2/14/2017,67124,550254
58728095,1/9/2021,91673,281106
6492024,1/10/2115,45962,179420
066931758,7/11/2096,63367,527368
538425688686334,9/27/2039,76266,520492
60807895678505938,7/24/2088,67000,660643
939880979215261,1/19/2034,49730,490065
257736520235,4/18/2113,41152,126554
25208654,12/6/2071,05086,722160
9061192552759595,9/28/2091,74643,988420
9109119021,7/25/2089,54345,750885
05981396761980282,1/15/2032,93984,307375
635332153382290681,3/3/2051,28863,085099
96118,8/22/2024,35120,767477
24008038,3/29/2046,96558,589543
512510410008405,9/13/2017,49612,824587
917357671968,10/23/2020,27895,890763
8985653825578696,12/2/2092,49938,544421
5911632867,10/25/2070,89074,477596
19745498387141,1/12/2030,89317,286821
28351676846203717,8/27/2114,57458,824164
5274787,4/27/2047,75914,272319
282808204832708,5/4/2047,80830,409723
05192149654,1/3/2039,52605,127338
17340522162442983,9/3/2105,80070,108744
89771,12/19/2083,04261,488938
26936204,1/15/2102,85685,134383
8530116258049793,6/13/2019,48451,305295
7621343252495,3/28/2061,86324,233620
59581,12/11/2081,29724,556941
79150798651,3/2/2026,73284,416107
05452898812989171,9/9/2049,26714,759722
47411891646,6/24/2077,51780,361629
24746016334222,8/17/2055,50288,330938
043781415502939632,3/31/2116,94113,728131
52866493233,12/15/2084,30161,855112
220629392410,3/22/2028,53806,004289
065557420480331,9/26/2080,30751,532423
64895,2/18/2068,01172,395373
101134464987881,8/10/2063,03411,159519
09945500,2/21/2113,88173,680784
12844624294910715,6/1/2024,69862,157572
457778739065836,12/30/2106,53915,263706
29315893208,5/9/2098,60802,194694
328356727,6/16/2024,80095,362190
8606716278178060390,7/9/2034,26919,737128
28889810042066,2/1/2114,85770,418968
37103269492097007,2/18/2100,72661,814616
8004201949987433,10/8/2054,49611,331940
15931500367603142117,1/30/2100,75603,268290
72095914942990,10/1/2100,33206,094772
2789449,2/25/2038,18341,148948
98903283712977861577,11/19/2033,75277,873217
278525683045606,1/3/2085,32077,936687
4511726234960,8/29/2045,44740,766439
332280173,7/18/2030,36221,752025
42812335,6/6/2072,62534,684089
16993666,9/1/2065,26798,794406
860594318,5/19/2072,80989,634167
53582084443786,12/19/2097,74754,629602
314255,2/26/2023,59319,702775
347302516352873589,2/1/2104,36043,523419
3151545,12/19/2029,48870,533574
766125,10/7/2023,35725,850363
731738,1/25/2101,39898,559416
35970,3/22/2076,58076,563352
736387019909,3/4/2095,15137,568555
47565,1/14/2056,38897,246373
6166810527623,6/1/2029,32191,173379
18914996463200375895,1/17/2062,40651,910116
573896467792,6/2/2061,44947,216162
61520244757111,2/14/2070,01038,137190
3971560181839,1/24/2069,27511,980663
0447575142655949415,5/6/2026,77402,991223
72601829373074,9/21/2091,13324,182353
5876832417580,10/28/2101,87102,400888
6804886450345,11/19/2069,37221,927688
9191272657741898621,6/2/2051,47721,204734
502667094611,12/24/2038,77893,140850
824634781743953058,6/16/2075,22765,478584
67401993987,7/16/2080,88413,649722
5502451412,8/19/2031,60738,938140
8000191121,7/11/2107,04722,096539
1834892164260762001,1/11/2063,37647,771019
4503739695212075790,8/20/2111,00711,019102
30903252438,5/10/2060,31007,123372
28913121647829755,6/24/2090,38349,092850
5866102056712467,8/29/2042,56324,148309
30389501,2/14/2051,66107,191118
98982055,8/22/2045,49966,783747
6971527470146727450,6/6/2076,96311,053598
15518546,7/5/2037,30080,144508
02428763463,3/17/2090,27629,591545
64893239797285861701,9/20/2038,01688,727464
02592447,10/12/2044,94272,935444
41550986602,12/1/2023,84466,140333
045458169,9/20/2020,27875,591133
62732849752397,4/25/2072,46830,737647
31502855894508721,9/13/2110,40372,279913
74979253,5/30/2029,20809,189599
3664539584559,12/11/2056,86811,226871
4955530225209896,6/21/2059,88493,845791
428252333199536,7/29/2082,19445,329382
919813,1/12/2087,12016,795806
13964317384581,1/21/2019,30068,785915
999797118092,3/14/2041,63452,973463
126382,10/12/2019,33999,660122
663088,7/4/2107,63099,973430
1726410737870,7/26/2082,34785,175414
85886500012039,5/6/2092,65782,488074
89151420472,8/28/2056,27832,738594
312112003,10/2/2051,65892,751380
0727291575354493596,10/28/2029,39999,846194
8986703144209499756,12/7/2049,55379,349933
8497010866454461,8/12/2042,20720,660969
10856401705075676,10/3/2055,78549,971793
39731304710110732228,10/16/2074,13064,421647
6715045133,2/14/2114,43785,199085
266092723680962350,3/30/2099,78195,905231
77747,2/6/2111,78102,888901
33400635015296631,1/10/2064,02930,169748
1082537582647600,6/30/2089,58324,060413
2443614650452,6/22/2022,17060,891988
6469922,11/19/2092,20872,952529
82050166486431,7/11/2096,92840,589261
503809604,5/1/2051,92361,684659
991754399,6/11/2045,47287,776790
992181622165,3/10/2109,99127,720075
178134343,4/26/2106,12329,171683
24021430121620448,9/21/2051,71623,546649
30466806926447498587,7/26/2050,69041,593157
50610518411555,5/25/2039,93164,470780
290392769293287116,11/4/2043,03735,782561
345907114979,4/21/2064,60823,382155
90883780688568351,12/26/2062,41376,626592
73866107337662,8/16/2063,41323,561709
225548,11/29/2022,34702,901937
8014640347824195627,8/9/2036,12022,151840
131738062196517,1/18/2105,01153,176375
4045593926820,7/14/2043,07623,312067
211010419020,3/22/2063,97290,378340
60832664179,2/8/2100,62309,205256
394564402,8/17/2117,73839,587237
9514638,2/28/2046,08096,657278
16197866,11/25/2080,37928,777391
480197635164088,10/23/2064,81930,462892
0295772605,11/22/2076,18635,139581
7659256382,10/8/2050,40810,591816
77884330587575,3/21/2080,55158,018027
27214265283523076,5/17/2022,89681,150401
9205837806,7/22/2111,35663,856178
867770891397848082,3/25/2080,34019,074519
62874449091,9/16/2097,84638,101868
6643633152790114,5/8/2115,95951,548919
52895006057,3/13/2114,38519,669629
958575455,6/6/2056,89287,475556
64155298000880,9/20/2081,51031,313766
7203979,2/10/2066,87967,698323
0492918234328069,3/17/2027,19456,192772
1809775466977,3/8/2057,36247,406807
8088330623567,2/17/2035,22704,267101
977926906600,4/7/2068,62653,236236
1276975961709565,4/21/2111,61767,363547
5817969472004,5/19/2090,78204,564982
3150703486614,5/8/2024,21570,075428
92478387250980,10/13/2096,28003,703030
07486707609106,8/5/2078,50304,570098
49875516599503940742,12/22/2060,73831,619458
63211786,5/7/2040,34305,145942
3184411303541,10/16/2088,85463,094809
55727911345007,3/10/2051,40269,179014
420728656,5/26/2075,48557,328623
1596025615,8/19/2072,78078,565835
537140198120,10/25/2092,91389,139778
68050375400674706328,5/19/2051,66384,596343
929940433472915,1/11/2108,93001,382632
0558782591016,3/11/2029,53614,102494
637113974402927291,12/1/2099,47721,781460
89727,2/14/2108,76920,934566
3457852360183302645,5/29/2048,58323,691928
43847,9/20/2036,45930,731322
939097265354103,4/17/2060,52641,864333
809664523809246557,5/26/2039,52873,051242
465764250172,12/6/2029,02822,763667
372949,12/8/2089,15112,636577
963630355123,10/20/2092,27725,635622
2715179732,5/22/2087,56093,201346
8659532295,3/24/2046,64725,801266
1284862,10/30/2109,66185,766886
101760018874503562,10/4/2117,89087,518270
593933891,5/20/2101,98159,556639
0591988,3/28/2036,40194,443173
5168389502182411,1/27/2112,23726,825813
69471315,4/29/2050,99799,830307
7770187901349,8/14/2099,56813,101714
340764423,12/4/2067,40125,477063
3212893825191973530,10/7/2079,64072,471147
5855605,10/14/2057,24246,529674
21884820558748,2/23/2094,53454,897349
253553756778443576,12/31/2032,20142,556439
96850993095623557,4/13/2076,14044,726599
72458341,9/28/2105,23918,778882
0829971,2/5/2086,30254,941807
899371873,9/13/2093,80334,248407
8073754681397482,5/1/2108,27978,910254
858729032876817400,5/13/2078,79958,803790
63732798726718281583,9/4/2106,82665,335260
47113580,2/26/2025,79009,525082
010469,12/6/2028,54653,936817
9483939039,11/16/2100,94822,012746
496798827,8/7/2050,64191,930543
6481718644,7/3/2038,01930,772131
22754441478432897949,1/28/2101,66051,192827
9089849239524639,3/15/2108,45576,286421
81943,6/21/2035,51098,153748
7124947143092,2/3/2043,46706,513828
0336909121991978702,6/20/2031,44252,235162
99118,6/28/2063,69462,295671
85775,9/22/2035,53646,101893
4256985014436179569,5/11/2109,50224,906691
15570640411093,1/5/2054,09533,507028
08202406446577582855,10/9/2026,01593,790779
14737427893,4/6/2071,63838,439213
27285,10/9/2027,96934,401660
58619735856202,6/2/2023,15380,360007
2117038826178349,5/11/2105,59348,935776
88293,7/8/2086,83212,381986
32345882,8/9/2103,62005,591468
96660727006163,6/25/2090,81836,325068
293965090798,6/21/2110,25190,974138
95246904615,1/12/2039,49669,572356
06119926,12/28/2083,48678,707824
87006348808,9/22/2064,04709,711603
651240,4/10/2025,69232,555716
35384404360352688,7/12/2094,25331,490584
15299371258952412061,4/1/2038,14768,446466
63310895469037692847,7/8/2055,41052,817091
666274561,7/26/2091,51254,820792
436535,8/21/2087,28495,651559
978166484667,4/13/2043,19939,736186
9469861763711,3/28/2070,89585,033258
213457603489267,12/17/2105,22585,317651
019592,7/26/2037,60431,822503
82174828234,1/1/2028,38146,635502
25705242597897766,1/24/2030,63965,443649
801070691587770,1/11/2036,04263,463635
846755,6/2/2071,42678,374497
204957507685647119,8/11/2115,28579,270182
73630869889126,5/5/2025,07156,327060
7212105,11/1/2020,84815,996075
22260357097410,5/16/2017,29679,762116
29105058,10/8/2056,32771,194672
515801135607181084,2/1/2057,58188,858507
67787151864655245285,8/15/2078,36523,630600
644540516767203,5/2/2091,72803,990663
737392996447,5/16/2094,35345,177532
7591498378,5/19/2058,68722,106719
45197387,5/31/2057,49916,056904
307659823897147,4/15/2115,66338,511643
351262,12/16/2062,29548,268869
22870368494188394042,4/8/2047,57457,702724
6572746414146066,3/26/2024,51554,882415
09233186224,6/6/2038,07180,722466
65531270142,7/29/2070,18465,399091
03845293667938,12/7/2059,86742,766434
9257023207,5/29/2087,11717,097429
3969999461890656272,2/14/2023,89962,783577
6938171763880,9/25/2080,42920,932024
4969275651871400,4/14/2111,16859,430655
8521345,2/9/2091,18138,475500
6069542258,9/26/2020,94086,671356
65304829962896,3/5/2034,57082,279731
74894049782,7/28/2024,82906,368260
453502180294,4/12/2068,77651,796615
787240824160,11/24/2059,74329,491470
4312404,7/12/2073,69248,184863
746219198,9/9/2024,80952,969732
19724295344472988,5/4/2066,43336,883630
276131312,11/14/2087,40748,277105
8972493583060,10/6/2072,18009,805039
643893,2/12/2065,11489,158324
83732700284,1/13/2079,71596,782566
07561734451235413,6/12/2108,07131,005900
38286986,3/20/2033,62125,640503
600229152245370,3/13/2114,06177,678961
58738451371,9/21/2059,51352,296628
690197,9/30/2073,83932,193977
42092232,7/22/2079,32954,068612
30096367082310974,8/17/2057,91171,649369
943059,3/9/2092,74172,347256
9783778856469193,2/12/2091,97870,374750
49457980718,6/21/2047,09850,761775
033919007,12/24/2091,04829,918726
848352726348245711,12/10/2113,21309,806473
37834760862,12/5/2093,24684,936839
70386,7/18/2075,37577,303256
04302599700,8/15/2053,06750,239300
76675,12/1/2114,85716,945471
52093322773503,9/7/2107,40661,901547
7227185,12/19/2089,54662,439828
8301680285891,5/13/2092,77321,188571
068739255260,10/10/2113,16359,227313
461901,7/31/2086,34268,610556
422171700069,3/4/2107,90177,272808
9187831244463,9/21/2068,37184,054030
35933354036750001843,7/28/2020,93737,195158
81828777756,8/29/2029,12548,894573
184240697,12/1/2019,81742,664412
2078903252056947849,3/27/2090,70538,718311
29014285,8/5/2018,85996,356188
84478482399793012,4/22/2025,72201,547180
1141122,6/23/2057,73855,412764
17567,3/2/2098,87174,546557
793180430366779785,6/15/2072,73690,533790
306512168362628,10/10/2070,18368,190577
109775,8/22/2100,76935,204444
57958879804239646248,11/25/2017,91307,997223
41265346105990693027,3/22/2066,29919,817415
08717618997175,3/17/2089,24122,585085
700716,8/20/2031,13310,402553
46356,11/17/2075,28681,757519
76536980796572075,11/4/2069,54264,553054
756201264019965991,12/30/2105,17134,108588
6222381290,12/28/2054,89828,073419
6488662307592,1/4/2108,81274,490078
3237429950907184520,5/16/2018,53660,658256
47261575848934464,1/3/2027,13745,689934
1193108441295142389,1/8/2086,72232,698925
847280599028742886,3/24/2079,90452,861871
93039,7/7/2084,58583,297045
8324398,6/26/2029,83217,734051
3919965,11/22/2062,88700,802791
06214932090065130865,1/29/2054,00468,338910
40381,12/29/2097,55862,769529
41384844,3/14/2095,65993,265907
5240584,1/22/2078,73610,682120
95284300,4/14/2074,96559,290193
3527805676597763200,3/23/2106,50448,145834
46517691740453111,6/29/2091,81462,680355
19611047685681902450,4/20/2064,35411,057790
0078801083327,11/8/2082,19475,265778
5951984,8/1/2025,30793,611939
643753863770,1/29/2079,54224,211221
3628236222,8/26/2044,27204,211447
10361,3/12/2049,58647,440785
8817188,1/2/2089,47774,453005
700575412777,4/23/2074,24908,236624
63522556038845577899,5/12/2032,32832,004776
194184291332805,5/12/2068,91829,651297
992091212021,8/10/2050,46115,698949
05925393674046018,1/9/2035,91648,605511
82667113,4/10/2078,47548,150476
480287,11/19/2035,94410,368181
0706623,6/19/2117,06799,337505
864692785,8/22/2078,52739,655170
34952259596894,5/6/2091,38187,052859
17643008045,7/9/2075,61131,675897
091849794001741,7/9/2112,58656,296315
84819053304397373,6/2/2078,08933,288031
1378348031,2/26/2116,84854,596746
91776091485,1/12/2068,54182,221704
47836246524,6/26/2038,83745,453280
940070877848651034,7/20/2074,20591,336153
05752690262819,5/23/2055,44933,515178
5951992815923402,12/30/2046,16019,033350
61024509416298161795,4/24/2110,81437,730827
453334850184,8/2/2074,24093,286184
53227212940745022782,6/10/2081,79146,078412
97063,6/21/2032,23800,151297
99717,9/7/2027,38487,667614
3851135193348752,5/24/2060,63626,890594
261809574311,1/15/2088,79457,865978
71931819284850870649,12/7/2070,63528,785401
728571729496,12/22/2056,73508,648806
75961797354615301,7/6/2074,89422,657986
1275139866664990,3/15/2039,89182,216804
17737883644851233,11/26/2103,81467,218817
83836240569502739467,10/7/2093,27572,762231
4242519,6/29/2107,56564,529067
686473600,12/9/2060,63759,374655
139218730696024,2/17/2059,72164,644230
737231025,10/30/2037,54668,228026
3295025,6/27/2081,01298,763382
709157470647,5/20/2107,41544,699412
2629115443,1/28/2111,41124,227634
87788289392956339981,6/28/2053,12092,233865
647738,7/10/2086,09513,055332
64768948,7/22/2086,98744,571703
79762924,6/13/2099,90269,509244
6335484961799642,8/7/2091,52409,482143
8481828584155,4/12/2019,63698,830883
384712,12/12/2044,01687,894656
59358527929002536,1/25/2030,86178,674653
203197465,3/18/2044,38355,919297
3632478797762819,2/19/2112,11376,375725
72641379,2/17/2109,83800,787196
6980498609666244566,1/12/2020,80214,882376
95453064450356353,2/10/2038,98808,562802
24498418804768954364,1/17/2028,07092,572172
20189751738337034,2/24/2047,96890,851834
418044577377910,6/25/2063,07970,941187
68382043,7/6/2054,13046,193017
9034389926592435,2/16/2050,68420,077722
69223200,9/11/2069,78054,944192
26127378547297,12/19/2095,50631,878319
4568866555011078456,4/9/2115,49185,223918
85226170941862,4/13/2068,36656,486459
060749,12/2/2066,55127,186038
99951095550572,10/10/2050,37570,419239
888103476993,10/30/2104,43412,924261
864448126337,10/19/2080,41141,721036
4355411646213,3/21/2060,63803,954242
54758039941071,9/10/2100,45312,287373
548101963650268750,9/12/2099,32163,902478
54312731,6/4/2017,30066,823738
79975278445719249,1/5/2028,55667,735811
34574272333413,11/17/2058,28416,971723
21304923007961771,5/5/2088,16418,401945
8645716779025362,5/19/2059,23891,650792
932910,5/31/2054,73357,995240
934549766578,5/4/2023,12738,331252
088738885,10/27/2070,23481,619281
311651,1/24/2032,49481,414536
3546316818,8/21/2053,57604,416427
3489199240187167287,4/30/2018,31663,688405
62696325381691290059,6/22/2064,10826,551891
520104,2/25/2053,73399,011126
4768351419415245,11/5/2091,36471,545960
85253837,7/16/2111,83031,588121
987981353871,5/9/2028,82514,289609
977437193960749673,2/5/2051,11307,961200
0039685144247128612,8/10/2079,99350,663754
2420077279738813035,2/22/2090,23723,246661
8503688442290,11/24/2037,04623,920601
76916668763206,3/26/2092,80201,814761
60354088965,12/23/2081,33548,653342
2109813806402625,9/29/2069,46964,212435
265916525023004955,2/18/2038,53429,634769
81869169279748470,9/18/2036,34887,405239
740173258840,4/8/2021,06885,705747
613052102,6/4/2087,51513,069794
6218725488566,8/1/2093,24231,450616
093122,12/14/2070,39381,581793
5831071051366279679,6/21/2087,09050,963807
4518646409,1/5/2046,14866,334760
27615623266319444809,9/6/2071,79317,035825
6601930787342455103,6/26/2068,01062,907228
915359000,12/7/2025,42423,356936
7990284,2/15/2049,91663,999642
946127117305394,6/5/2098,25537,774851
245790351808055,12/4/2022,94236,085652
57480,8/2/2061,40560,953626
99264,1/10/2048,46957,581096
756531219265,11/22/2096,52499,284745
7323764133818972,9/22/2114,90611,579365
277277006635828103,10/22/2072,99089,261303
3290430761683072,6/13/2101,20691,471196
05277686136940,12/10/2108,81052,397251
17040027859718712,9/3/2095,62169,302276
986341036409112,8/26/2087,33759,966020
40024861,7/1/2052,25692,607288
335150919,2/1/2080,39049,574136
91080387,3/2/2060,01208,330939
5630652037951,4/22/2050,05971,537836
33837081782,5/29/2051,40974,078784
2816707442637,3/17/2035,36458,401935
93349116656228073804,6/26/2051,37998,274510
13712427718496,10/9/2035,15670,443483
66881705936691486762,3/10/2045,10049,896434
43636140324332,12/28/2052,68343,419211
7148292977690086325,5/23/2034,47856,579557
7844766565,3/7/2057,09289,395927
702729650559340,11/12/2071,26261,055229
16769233629378460025,7/9/2071,31067,121250
766048575,8/16/2117,70805,318221
881342138784,9/2/2105,01370,642152
256087164186048,7/2/2080,97844,541600
3044615602170353585,1/4/2057,73638,654316
2586773522784,11/28/2089,24404,283733
52471776704172148321,12/6/2045,55575,846249
40319491250127,1/11/2021,20440,803597
13245587694,9/13/2110,11033,731951
17544521937499276140,1/18/2091,96547,135484
4165060,6/15/2099,51949,516833
4197584416,12/29/2047,19092,835672
34384851,10/29/2046,22137,941184
085455,2/11/2045,30395,759259
10885098376140813,3/12/2027,66637,295593
1841512932284,11/19/2033,13452,758322
12196944487285308691,2/18/2093,68205,773430
70817210939861,5/27/2107,01328,272593
81428,1/23/2082,99913,451066
83189839029127,5/9/2064,86876,164849
55286886044887744138,6/22/2096,90870,559814
43141,4/17/2059,52293,677115
82367,5/9/2078,90189,002260
6104803684119997,3/1/2030,99054,673932
48340,6/30/2030,84278,951610
08981,6/7/2114,60182,471242
4443231,3/8/2078,73525,440495
67047644719,3/25/2061,11897,653529
655047630098457007,5/29/2021,99525,106850
8252563551266112397,7/31/2077,94526,009412
59673,2/10/2083,37644,887538
07947392625105,3/26/2105,61791,563224
643814577,3/25/2066,11212,717434
246525389365433937,4/11/2093,69348,729399
16768,2/22/2103,36107,396679
825328493506088,10/26/2104,38745,409279
00059884,1/1/2077,57935,611415
49029909,1/2/2040,39391,582994
8451360,6/17/2058,00254,611466
90304064948404088,8/19/2025,72451,207625
2395706718266301288,6/20/2050,84091,589656
889497964955,4/28/2067,96329,397382
49062594410814,6/12/2086,26321,253768
962362648368,8/18/2108,13348,930024
5850970215067974453,6/26/2059,45752,613601
927883049,1/9/2032,57505,098009
82863565229107,1/22/2032,69067,434192
0569675729014009,5/7/2059,17137,203003
80823821101,1/18/2031,28230,947022
176289812630,3/1/2100,37455,614647
0191547650763281719,12/17/2030,16209,365939
11451207218487023047,12/8/2071,76640,704450
3767759166,1/16/2078,15029,191216
206060297639901849,4/25/2020,50361,742583
540063528719860,10/2/2092,69122,203926
82027488601750,6/17/2109,53083,856423
70446888,6/26/2023,74598,882348
568424838694942,4/22/2048,90339,332909
50161,7/25/2088,24235,348835
82287341,5/26/2069,58691,346739
88373623,6/10/2047,78323,690669
395354658,8/28/2023,13213,629332
942781774916,5/23/2039,26869,754131
968535369503099243,3/5/2075,90640,624527
5047094199784512,5/11/2076,44994,275237
739937565607,4/9/2068,51897,589143
9529290811,6/13/2064,97818,135197
44818269,9/27/2036,39651,131589
5838369959812952,1/30/2042,44350,625522
6216204,1/21/2094,72420,795795
975990285314,5/28/2030,83558,839836
09678089,2/14/2086,19443,908150
7993802,5/23/2033,81845,627042
29222,5/27/2066,92563,182265
2612244640897,9/22/2045,37216,702123
4168379934902,1/5/2040,97508,668336
810169267,11/22/2085,80150,976786
93711312360226334636,5/13/2088,20504,188950
4533260679065066,9/1/2098,29782,344344
81416456449032191,8/18/2077,70460,491847
2734055797783702,6/26/2098,72270,236961
7416592,10/16/2029,66658,605672
4707657,11/24/2062,84666,982331
11594994317,1/27/2060,37262,586984
88772885453410139,11/30/2103,46684,770324
8933315369318034,1/10/2059,91292,737612
24619020016,8/29/2107,76133,724916
631628205516,3/14/2050,85360,348583
82858886195,2/24/2058,44904,578313
68267461575618883514,8/13/2057,60541,467904
78562180998460,8/4/2050,45823,588371
266944884650,6/22/2113,08464,639930
98698773415181587595,4/7/2046,70317,710289
7614166630691,12/19/2041,27909,741287
06012877,9/30/2030,35284,436059
42028366173377,11/6/2072,36033,053989
49563137225492661511,8/28/2078,85691,339425
29051275660,4/2/2101,86124,050354
051898948640407,7/16/2095,63161,449472
414205776,1/31/2034,88379,014166
70905782885,2/2/2034,23668,234070
459660662759034625,7/13/2063,10568,649956
59384,5/22/2095,85684,731837
7512602319993,10/26/2090,77481,066592
8921962534,2/27/2091,31381,092944
53532756431607483,10/20/2055,42350,432523
87784204498075,1/16/2088,04725,633544
2969722285,10/31/2050,13480,873004
0568427285808,10/24/2038,55829,428002
29364915015,6/5/2052,35863,484265
1945555219698067,4/6/2091,55155,562797
7566562647855681,9/19/2066,09494,679376
537844,3/16/2041,69920,231833
3120527,9/21/2022,09346,590796
1072516995171,9/26/2087,59878,478953
6194910111,1/12/2097,60437,355042
811965462716379,11/29/2057,92029,509765
2390682,4/2/2063,46598,980293
21612,2/24/2083,69048,022076
0792543896,10/23/2105,44766,075347
29410281414850950608,3/13/2101,86674,020540
126019,6/3/2072,32953,095905
82493062,10/8/2084,44570,519107
1634089783462935330,11/21/2103,93747,262246
519614125066529700,9/10/2076,00113,081823
090357293963311,11/11/2053,88640,827993
45745057158196262749,12/21/2117,12752,640003
63219285,10/29/2068,46970,472741
4363939049510650486,2/27/2044,89519,172908
22565926230263479,4/19/2096,87206,978216
53224,12/12/2112,07504,388063
6079925,6/26/2077,61277,076022
979180732151270,11/6/2111,01930,962336
83874920452881066349,3/29/2086,92921,867193
2457358639922752,8/4/2088,02234,049299
82211,11/24/2024,56943,017732
42980940818,10/23/2052,11117,397144
888230008472,8/22/2097,27365,093666
508949825542205656,7/23/2018,58946,278137
9094292054,1/31/2039,63332,941413
4218979995,12/23/2066,66019,810254
19693,2/24/2045,55328,594969
603381,9/12/2028,94814,380267
9157102417991,5/31/2046,31853,125382
038043622043865449,1/12/2116,32849,286288
37431020785853608,7/19/2094,29645,795263
420548,7/7/2017,28321,437930
9293887716965895,9/10/2040,02927,394527
91315565953495909319,4/5/2075,31513,419374
3677128430292107842,11/18/2035,69613,892542
140340,5/15/2103,18671,236899
68047718972636451464,1/6/2032,67829,385093
637107938517282,5/25/2064,82924,670056
61693030884633184386,5/10/2029,75077,802192
58386791027986,2/26/2029,42629,957373
66317881876,7/18/2020,46432,030697
385584809145818,5/13/2066,09620,714291
447361,8/22/2106,09028,805984
1987151,2/1/2032,95941,129659
595988551708481009,1/22/2025,07344,023724
81352746992202002277,5/22/2019,47547,227506
84002,4/3/2094,58177,283709
5087539939,8/25/2021,81829,608865
0673308500016118,10/28/2052,83865,644849
81481858210627426906,3/21/2105,84551,216559
7775106981886085968,8/6/2100,21145,676973
51621417414277,6/13/2033,88974,999733
11013898731797432,8/9/2117,89678,659554
89416412,10/7/2020,64793,483347
752380,5/15/2048,15284,863855
50577344,3/7/2030,64686,270926
32884720831588202,8/16/2109,74400,088178
2947513460348733,1/6/2103,25931,330426
781625131011470,2/1/2093,69597,763891
9037122561574,5/11/2100,47269,427517
1760923465743,5/10/2088,46396,004010
35505427438690181966,12/22/2093,49335,912849
392365678,3/11/2058,92501,365298
64037689206,7/9/2065,37187,873265
21018398,6/12/2107,74130,382154
4114938082736561146,7/20/2108,36785,214205
92608764584080025,11/14/2080,86468,225814
37892452588,5/24/2105,46128,479568
95590472,12/27/2111,35494,910954
86711158078420044,12/10/2055,69911,809087
9433413747644652,5/3/2104,23838,800027
817671632,8/29/2100,32622,310558
3066305422044446,4/15/2091,97807,199914
0777195618527054,12/13/2099,86639,821709
501490362154297,12/4/2090,08039,807445
82824838048,2/11/2059,26169,561660
435074567017,11/14/2033,90904,019938
390606106344600,1/10/2052,50425,330050
462166606029,2/14/2019,31824,806579
011368945688418,5/5/2043,90503,921581
76617379,5/2/2026,16990,935706
0347485,10/16/2054,25470,007217
467894268,12/4/2018,17805,125963
59633431578833,7/8/2114,81379,538853
924108416,9/7/2061,91435,655033
415125728092266,1/27/2089,92169,752792
5940132029,10/1/2086,71017,608773
7413140,11/5/2030,50013,715509
71673696,8/27/2026,01934,304602
66230448966319051,6/11/2115,01573,416390
45216174,2/8/2084,56449,113161
1320740498573,4/6/2116,84863,665832
481473,2/22/2050,91896,716882
002398,2/10/2028,40680,211141
15160,11/4/2021,80874,504671
52533452005,1/19/2080,00615,651458
1786635284,5/18/2087,11694,908152
